train_size,test_index,true_label,avg_std_all_testpoints_labels_for_N,avg_std_this_testpoint_all_labels,num_labels,noise_type,noise_probability,feature_dim,loss_name,activation,depth,width,used_num_noise_datasets,used_init_count_min,used_init_count_max,mean_label_0,mean_label_1,mean_label_2,mean_label_3,mean_label_4,mean_label_5,mean_label_6,mean_label_7,mean_label_8,mean_label_9,std_label_0,std_label_1,std_label_2,std_label_3,std_label_4,std_label_5,std_label_6,std_label_7,std_label_8,std_label_9
100,12,9,0.08041952985339546,0.08254654291278558,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.09631134087742539,0.07529160355670612,0.08385209854724815,0.08149409075046427,0.14198171446084742,0.07336662909826262,0.10447204299021977,0.13362392799644726,0.10436520384310284,0.1633889885912649,0.0802522444584487,0.0890657864065827,0.08582714317377658,0.0740890774408262,0.09014460556973676,0.07918535085086877,0.07894840215454371,0.07885145493292926,0.08100417017318545,0.08809719396695762
100,13,0,0.08041952985339546,0.08292583398664859,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.20882796441696116,0.07366107109093573,0.12766106079345338,0.10853916656116494,0.12582731539465025,0.13357136112257728,0.1208092253223178,0.12574134552888577,0.14554369547943358,0.13755366654967074,0.08358691894857771,0.08566274565528127,0.0755653293894459,0.08321747459455106,0.08898897855650242,0.0849546472139984,0.0855516553783733,0.07681674034840319,0.07912892368764729,0.08578492609370536
100,14,1,0.08041952985339546,0.07940779878902009,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.05016060385352465,0.1714535806059022,0.09688032712524292,0.11560843723655573,0.05697418036640153,0.07765378850622805,0.09658816342681525,0.05531160236005668,0.07465750066707841,0.08651891252638894,0.07980017464352743,0.07536718244250239,0.0863026102592567,0.08250335040643068,0.07839608958393421,0.07378448260129956,0.0883969974691017,0.07047445901405565,0.07636168200373022,0.08269095946636235
100,15,5,0.08041952985339546,0.08220873542110776,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.07416642702232348,0.03976371435329783,0.06664930139229398,0.07961718232084532,0.04951649281815628,0.05695313273156063,0.05541019530510532,0.03468026574217947,0.07509494605010843,0.043607282182559735,0.08811625636971232,0.08166392375064277,0.0807308943278646,0.08249368301059219,0.08068822238830843,0.08580635605945135,0.06841108254489892,0.0760561483795174,0.08356233338552886,0.09455845399456071
100,16,9,0.08041952985339546,0.08012187012791747,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.10518217673735929,0.043966986432345576,0.08886064409657847,0.09102573003447616,0.12302737791407853,0.07789432346686956,0.09706894318184356,0.13410258937741154,0.10924785929950884,0.14027881184539295,0.07780899107664818,0.08730732572414256,0.08247292373714368,0.07233550489266138,0.08517781532057359,0.07624335618106967,0.08260747368454753,0.0820901872660533,0.0749522892948469,0.08022283410148784
100,17,7,0.08041952985339546,0.08010209724649882,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.1251508762521204,0.07500297854141097,0.06828509301348826,0.12360451897317543,0.1000174159865245,0.09247275912825716,0.0921973698901594,0.16981740519293814,0.09712751334157652,0.11992134120382836,0.07525721776792038,0.08386707427161545,0.08144988458554457,0.08435019207068191,0.08310505649056799,0.08217377838331608,0.0732452114104209,0.08262960898700335,0.07056923877614629,0.08437370972177127
100,18,3,0.08041952985339546,0.07736212514657202,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.05207058873965871,0.0673904421556508,0.08243067995691669,0.08885179228052731,0.05235543276334645,0.07193303719350369,0.08762631891942588,0.04952506131730042,0.0699389368157019,0.061474079635995445,0.07595974705061997,0.08911243980928611,0.07638327809364764,0.08334521748154423,0.07190418098941713,0.07880605301978634,0.07364658070196363,0.07820728562835917,0.07411820108232618,0.07213826760876982
100,19,4,0.08041952985339546,0.08296987172814428,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.08630739459793547,0.05304531177591415,0.09488427415476179,0.08816877191705572,0.15132888350882567,0.07738297852484975,0.09745121667905479,0.1027607629351667,0.10556775364778005,0.1521010790263186,0.08148235834489748,0.09234176504370595,0.08580199098963319,0.0782410213139584,0.08647434330552892,0.0802414123750744,0.0731508621765636,0.07975784719375727,0.07753485046198492,0.09467226607633877
100,20,9,0.08041952985339546,0.08319901929997693,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.10712742967304076,0.11144509554582183,0.10365441626273095,0.11251346756040002,0.11275277164166331,0.10640010407730006,0.10740473077321656,0.13820258846702052,0.10440867876759148,0.14483782018262434,0.0846822089274885,0.08831556936727558,0.07998001324389627,0.07777063878848259,0.09026950833389365,0.08533031474740016,0.0752879920192493,0.07613847260864559,0.08428812720331387,0.08992734776012373
100,21,6,0.08041952985339546,0.07959584345564995,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.12072512989696119,0.0840556509258924,0.12484739954181716,0.12740908430614506,0.14082581036116468,0.12164903057730408,0.17157412210124307,0.08909225858167628,0.12975179798294553,0.12182649707801171,0.07607988819304784,0.07836747617578267,0.0897424846204821,0.08229370898410786,0.07941430142182053,0.07873014421037242,0.08208748911156902,0.0732082912901776,0.07299793292759753,0.08303671762154197
100,22,6,0.08041952985339546,0.08105028033122316,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.09134854552434994,0.0716855956347208,0.09248972525526772,0.05404409928388195,0.09221391043304754,0.06452741011843027,0.09355568848724943,0.07605944821289738,0.06500075804946248,0.08425490561246406,0.08093368228030429,0.08370891464001534,0.08417298538129851,0.08830633476677867,0.08361185893186387,0.08260452432027778,0.07592675350908198,0.07319436391810298,0.07390066971822637,0.0841427158462819
100,23,5,0.08041952985339546,0.08378163854291168,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.11771644647279754,0.06819607360070805,0.08134231213305611,0.11329059320623058,0.10401179694945459,0.10992325758449441,0.11799623816019153,0.08812129956125286,0.12375495267906805,0.11246410962699448,0.08596508944250565,0.07675899983541483,0.0914579264616119,0.08561964395508571,0.08643040514190939,0.087769702001921,0.07824211217499998,0.08109444411120342,0.07176762545815213,0.09271043684631272
100,24,4,0.08041952985339546,0.08100228474238921,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.06422950935240367,0.03772654657048404,0.0809418943681405,0.07408466268772611,0.11803425866490576,0.05391048653663602,0.07433734799069351,0.08427948318613926,0.0797700425210176,0.1044607527346787,0.07944360599753406,0.08313556431723595,0.08223883333031035,0.07434997636232304,0.07717536946096878,0.07842109107943925,0.07581612193235435,0.09064007862040163,0.07999174179844334,0.08881046452488131
100,25,0,0.08041952985339546,0.08058662082868207,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.19114435964770382,0.07521750715997773,0.13837788238176155,0.11597424357042765,0.13046711073166223,0.1507816400928714,0.1392060219159001,0.12299910005138953,0.1342234865442966,0.12265923938071062,0.08225093947050122,0.08324811859102528,0.08404010205279877,0.07176578010344555,0.08181571543192845,0.08897724342616115,0.0783037567832436,0.08249097182672466,0.06717989914824192,0.08579368145275007
100,26,7,0.08041952985339546,0.07616840514276266,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.08716025169417259,0.033335056003782663,0.06590383837230035,0.08704530108668843,0.09185468328126012,0.08507804166903954,0.0798389245165396,0.14182531495594308,0.07717712117205085,0.12267190814255734,0.07390675293245957,0.0723568900322243,0.09130927097628139,0.06779165746958975,0.07226087411087799,0.08284478042385975,0.07321142055239702,0.08021827213072624,0.0654912262725648,0.08229290652664586
100,27,4,0.08041952985339546,0.08032278002549795,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.11471899412076451,0.05154570425180716,0.08274407061282543,0.08359692080058156,0.16014981470465423,0.08739049863248369,0.12266321976024194,0.10963015467738732,0.12045852660266686,0.15159549897813704,0.0834996496633547,0.08498661480185309,0.09191203398448124,0.07462414455402408,0.07887304171726713,0.07288845309377023,0.08010637047326191,0.0812663577332246,0.07174649354552899,0.08332464068821344
100,28,0,0.08041952985339546,0.08507649052390116,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.20529431060579376,0.08544912321287698,0.14245532728261318,0.14291780531915144,0.11618285781538587,0.1397940299878363,0.14412721831939418,0.13207196422447448,0.15311517037175365,0.1401085706155863,0.08630096807281297,0.0848046687073569,0.09104721169886741,0.0829741704990629,0.08678239461852923,0.08984155358782539,0.0890825039142086,0.07644611035485593,0.07352892702949629,0.08995639675599593
100,29,1,0.08041952985339546,0.07602427058703089,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.04534532736247055,0.13309703997758915,0.07605932332106169,0.09643971042979976,0.06184220060371442,0.07453221167840532,0.0891185179806256,0.065862168588012,0.07398691178951416,0.07923847125506728,0.07014639046442304,0.08182595091321239,0.0797952319789145,0.07428917698689427,0.07291624231030523,0.08157706354887682,0.07884730680954362,0.06698599732285272,0.0741765517780141,0.07968279375727211
100,30,3,0.08041952985339546,0.08142643374281486,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.0955355127977091,0.10097718449372335,0.09618031344885233,0.1639580740929581,0.07242705441268626,0.10475183500830604,0.09379879253118995,0.10189423437666839,0.09654117408215533,0.0888584211504436,0.0773848925348054,0.08279650379786463,0.08509708675601688,0.07458206806851353,0.07459720607105494,0.0855055953818986,0.08837657957054185,0.07831184992978538,0.08721632006913423,0.08039623524853312
100,31,1,0.08041952985339546,0.07962402221523143,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.03446118426618633,0.1171657114567555,0.07112996832964705,0.0989545678557246,0.05670811361607631,0.06231454785473182,0.07138505097975724,0.06112883097899615,0.06294207447562365,0.08558695793319496,0.0789471959029765,0.08113816499941386,0.0809784263415661,0.081415767984122,0.08040019099077184,0.08771175329383206,0.07728804931723246,0.07731608522215029,0.06924953664053511,0.08179505145971418
100,32,3,0.08041952985339546,0.08220197498128072,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.07857945146714339,0.08378850060683908,0.08593482491166796,0.12583846978225044,0.06612801298294214,0.09213319461636713,0.08878632704154586,0.05672461571298774,0.10128651727905964,0.08617207043701784,0.07660933486633836,0.08172069962854685,0.09478252306885727,0.08349965922674542,0.07435830387179193,0.08941688312817597,0.08291800336238664,0.07702935654287325,0.07686727284459559,0.08481771327249597
100,33,4,0.08041952985339546,0.0795241018746303,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.11720666804355574,0.04226538835678949,0.10675474157530111,0.043781735896773165,0.10274146507477855,0.08602085900997626,0.10540020124322039,0.06582632216245399,0.07942299839411861,0.08211341840740644,0.07153190728060066,0.0761557143278723,0.08217096320892149,0.07931979023578709,0.07663498900137837,0.08315244321836936,0.0741996503917626,0.09002583689682779,0.07573586064146262,0.08631386354332081
100,34,7,0.08041952985339546,0.0801402103396088,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.1032995795784984,0.09076976052192037,0.11663946741714608,0.09530667756681797,0.09713154205228204,0.09245162478650457,0.08916807865662264,0.12929964464178778,0.11196791437705977,0.1198649076542002,0.08392531546857568,0.09311600116425049,0.07158888467987981,0.07611731378315065,0.0821867588367526,0.07634502557020056,0.0835639187127462,0.07254848851547735,0.08459991756896657,0.07741047909608803
100,35,2,0.08041952985339546,0.07555868985269379,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.09567637553346581,0.059413139382167746,0.11543836894241404,0.10041570534965137,0.0749291399183217,0.11281313460400563,0.09527161559108649,0.08275756990917724,0.10310697119103285,0.05955860556851835,0.07771322496167458,0.0907849020941325,0.06172855550987771,0.07385375927585508,0.07651057181188342,0.07539768879913891,0.08288618085986668,0.07020098861357683,0.07574972485262604,0.0707613017483062
100,36,7,0.08041952985339546,0.08106820833191994,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.09723483046871843,0.0619536195918219,0.08818468089401726,0.1061076780818869,0.09725492081766712,0.09095707017206581,0.0856314264707966,0.1575713507214911,0.09846181904312687,0.1349741233722453,0.08296338007080958,0.09101088703674282,0.08019069772792496,0.0723913685636759,0.08145604216146934,0.08315181531550703,0.07952961388643454,0.07547285325141402,0.07991004980411037,0.08460537550111086
100,37,1,0.08041952985339546,0.07833077712569445,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.03351473589378875,0.14295361243795487,0.06867468448200963,0.0894393193657277,0.053912222961685616,0.062460246253502535,0.07368119514475112,0.054258650153415494,0.06340924713754797,0.07946015681326392,0.07402282466366786,0.08453834564419381,0.08831672796114745,0.0792442967292586,0.06823278169107949,0.07848048950661068,0.08392147379948245,0.06692235339639209,0.07399967562002434,0.08562880224508759
100,38,2,0.08041952985339546,0.08222940536598769,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.114598475890921,0.10266044783040412,0.1335837140758522,0.14377549662364184,0.05023220582748764,0.09120028678344387,0.11428523863430605,0.05915377200349466,0.10325378393197893,0.07210363212424564,0.08039868273628334,0.07627300836799257,0.09047089710607124,0.08689565053917839,0.08411052976030563,0.07256369524466133,0.0891358147248487,0.08089631502830122,0.08600802356766225,0.07554143658457224
100,39,1,0.08041952985339546,0.08139778226508784,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.06972419800374774,0.17043134103738705,0.10987023414016008,0.1192087845388829,0.06574532389787494,0.0880837732053362,0.107015011000447,0.06250673659830353,0.09756112715408674,0.09628660502000712,0.07961694992746818,0.07743660442490788,0.09694780806998858,0.08043149498037208,0.07791044822201235,0.07080559564865545,0.08246616678209659,0.08013990407469529,0.07838143652314919,0.08984141399753288
100,40,1,0.08041952985339546,0.07567292032839903,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.04910271113601047,0.14991588059845376,0.0669581954592606,0.08421157876915533,0.048024372096126894,0.0657357447300106,0.07187115900369828,0.042754090538155286,0.06492118073846215,0.07115534736098487,0.07560089290831656,0.08025853575341604,0.08185974314303736,0.07467749888331893,0.07114843442070669,0.07467799668700884,0.0771266781182764,0.0688067241992873,0.07139355090466597,0.0811791482659563
100,41,7,0.08041952985339546,0.08384302702495042,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.10207379230851074,0.08204479091496904,0.10148598377012527,0.10831135700767625,0.10416841767636655,0.10157440323012418,0.09791508367012719,0.15880053171775074,0.10621616104148567,0.1457785067035876,0.08461009810341807,0.07983514518249783,0.07785613770608271,0.08388487048441853,0.08636767770607295,0.08623148873427829,0.08242510233885607,0.09218909366251164,0.08571799369636497,0.07931266263500299
100,42,4,0.08041952985339546,0.08155802462567253,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.05601949385598998,0.06644542163872394,0.09314681606898084,0.07153683642036048,0.1276056849919958,0.0564705747520784,0.05897298204936085,0.09431114462605913,0.093826811191038,0.13245293139803688,0.08557157679069105,0.0843212789432344,0.08319066764898313,0.07071100100948109,0.08706743854632241,0.08029349884300696,0.08024796810206612,0.07835579739914142,0.07578607590791284,0.09003494306588587
100,43,2,0.08041952985339546,0.07927365043653302,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.06261995653422198,0.089952242173205,0.11406748201994926,0.06122517090965995,0.05987250662561274,0.0721761665607337,0.09283057857840323,0.03608903304004343,0.07983348619599129,0.06451088028239609,0.09531824519504203,0.07413299418911361,0.07947348234495856,0.07316530190782834,0.08381838275404403,0.07136192771644592,0.07922104838344476,0.08506200809846104,0.07307166540043689,0.07811144837555502
100,44,3,0.08041952985339546,0.07710474717111318,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.06967230732229654,0.10940541686068755,0.10375568471334415,0.14896281497450542,0.0729969158482272,0.10794877109134106,0.10329529858423632,0.08789524129794447,0.08571150993999327,0.0854174814287282,0.07801630469676844,0.07753512049670674,0.07700532826279205,0.07711172171175713,0.07321621111009767,0.0773944649374124,0.0771795984561255,0.0779602509661201,0.07066338603106155,0.08496508504229014
100,45,5,0.08041952985339546,0.0804079586856892,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.12361654734564942,0.06591030031973498,0.10570926191235776,0.15036040350708643,0.08733832902251741,0.11977197643751271,0.12132306373249735,0.0839720851567108,0.13694269232042125,0.10490714627983982,0.0777802304356164,0.07132273019854768,0.0950667817513788,0.08563524671328952,0.08041390113895434,0.08107711842380527,0.08001563117330042,0.07362479374312525,0.07641951781482305,0.08272363546405129
100,46,1,0.08041952985339546,0.08024250917586942,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.061364773469720954,0.10256664194678891,0.09287605822065377,0.12273826037920083,0.07899845165017762,0.0895436639352352,0.0963715399980079,0.07755720471180975,0.09343595008176052,0.09985624010995961,0.06769908456491933,0.08096261048864636,0.09227842075834965,0.07511128377304885,0.07871713023978562,0.0792245043013879,0.0881728063527122,0.08176679906226653,0.07311016827039703,0.08538228394718067
100,47,2,0.08041952985339546,0.08315814101684021,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.07023065128466112,0.06894652413997102,0.12969710855684244,0.07213308072483636,0.10079613549260534,0.06908931260006501,0.11392265171207255,0.07993721491873734,0.09928890112859082,0.10809918584043629,0.09580514400578406,0.08662159744900072,0.09356282173326658,0.07986605970777703,0.08522551842423683,0.07552283322320452,0.0764137281372121,0.08071655682018977,0.0798003754806432,0.07804677518708732
100,48,4,0.08041952985339546,0.0784730659365628,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.11503439211209773,0.06145481518597225,0.10344927182773242,0.10955052769407636,0.1661309432626993,0.10328505911673418,0.10889049133501251,0.12317722149991894,0.1308860878884676,0.16007715318242555,0.07685170133825112,0.07702380651644397,0.08756717400262279,0.06647038695951533,0.08501246737225504,0.0758874574971884,0.08346046826960618,0.07391386849600039,0.0718652165483465,0.08667811236539824
100,49,4,0.08041952985339546,0.07945750031200087,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.09229788682431103,0.03000095590096899,0.08710283013158188,0.05792758140666411,0.12819024726658823,0.06122823240400174,0.08925162867566101,0.10388695566738029,0.0957845659491373,0.11458433578001427,0.0766790141964934,0.07885083300332725,0.08734974831011993,0.07732302396673764,0.08506520362526954,0.08187348583542443,0.07778600362799297,0.08007285625925156,0.06651158882020712,0.08306324547518487
100,50,6,0.08041952985339546,0.07537397726547604,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.10213187992856841,0.07511584696868666,0.10649710821241026,0.11327774931365855,0.08681128079872578,0.10663738828004568,0.16581463012314634,0.0872962303947308,0.10212769126445051,0.09352491412500383,0.07257875784706608,0.07673743221562075,0.08188884696431238,0.06852438086407604,0.0816217064069296,0.07673220366112828,0.06543061897310125,0.0711537418491639,0.07735496926100595,0.08171711461235621
100,51,3,0.08041952985339546,0.0815903954597619,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.10250099318928552,0.0844343630081043,0.12198935811999251,0.12398810396019833,0.08563029140399299,0.09762645929711872,0.10120494007554366,0.08433292348655524,0.09972871600387151,0.09916893474971875,0.07272444214523659,0.08509842122664882,0.08026755194449517,0.08224776757173152,0.08806409000744553,0.0862043138700184,0.07199660860139076,0.07659580534042433,0.08374651316951363,0.0889584407207142
100,52,5,0.08041952985339546,0.07900278215625253,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.14752013555713928,0.0884460936407093,0.09735063173946695,0.12021579145338622,0.14327131573884988,0.11849198812823745,0.12774859795474916,0.11506517729285409,0.12456664733086946,0.13721953645814206,0.07706847134028827,0.07797887512975359,0.09049091401524395,0.07256255240370427,0.0754127741946069,0.07988641701864288,0.07866949092321396,0.06966730827207628,0.08385061368660154,0.0844404045783938
100,53,5,0.08041952985339546,0.08387306794186243,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.07134154103461189,0.04166248592011981,0.056820016606978614,0.07670720825361203,0.041463281094678665,0.05459948703246188,0.044318528262549096,0.031587129354302315,0.07348785403417421,0.03909186352794058,0.07957188508183129,0.0872313151500684,0.08394040552854921,0.0844373801093235,0.08798111429165852,0.09207904967944609,0.0780514595993475,0.07519553040499816,0.07798246860304553,0.09226007097035611
100,54,6,0.08041952985339546,0.0793708254624174,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.07762441191221589,0.05843257538415491,0.10946723308051,0.06568804540903071,0.07727936416997108,0.07654357655590864,0.07288084178689754,0.06706085041536135,0.07746994575667193,0.0789232176739722,0.07284884042995483,0.0871010651492866,0.07312200442257102,0.07600901483997395,0.08289952478779429,0.08593474646225309,0.0770419903246251,0.08234844154640802,0.08076203633910946,0.07564059032219769
100,55,0,0.08041952985339546,0.0829881270285582,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.17286764132066743,0.06512735847653821,0.11692775020031256,0.12318323798625494,0.10830484413880619,0.1267672929156804,0.1516315510873333,0.117044377264427,0.1492431525567838,0.12372076509891775,0.07695039011367981,0.08093487179963926,0.09483752410105187,0.08516194311496651,0.08323355832707112,0.080445423948591,0.08411701584939474,0.08078319901240696,0.07299929563525137,0.09041804838352942
100,56,4,0.08041952985339546,0.07881162403187972,10,additive_gaussian,0.95,784,mse,erf,3,2048,100,25,25,0.10690311360898773,0.036478897516182045,0.08878973083761521,0.07880612222653001,0.15250868985704139,0.08838505819654094,0.10260614124089484,0.10204839537236836,0.11234384829280901,0.11923040611163595,0.08333464295945421,0.07179373769617874,0.0793961964734708,0.0782762381925254,0.07647648828625851,0.08016065669750588,0.07907822107076759,0.0806774772065653,0.07441015000821194,0.08451243172785874
