signal_mean,dataset_variance,snr,log_snr,valid_log,status,estimated_init_variance_in_dataset_mean,test_index,true_label,group_id,folder,dataset,noise_type,p,N,d,d_label,K,M,output,log_Nd
0.5265026250481606,0.03579586848455663,7.744050526451067,2.046924874546362,True,ok,0.007812704789846706,306,2,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5554960492812098,0.025452607503916966,12.12354611289019,2.49514952141874,True,ok,0.007770031509015965,308,4,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.6760703523282428,0.04836047961014391,9.451335573631507,2.2461560620624477,True,ok,0.00933740867446605,314,1,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.3495652519131546,0.06391698380558421,1.9117902327304654,0.6480400976954983,True,ok,0.00958230108081742,318,2,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.7489227901445703,0.030057379356729023,18.660487294690288,2.926408309477488,True,ok,0.009744306446374487,342,1,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4324857424770016,0.03888663363347942,4.809979676020298,1.5706928587491376,True,ok,0.008410676396767238,346,0,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.6766276265715715,0.05119912891619197,8.942045592011794,2.190764376435762,True,ok,0.007648687750074082,353,6,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.39166548886336383,0.06249532405599797,2.4546133248165,0.8979692436748474,True,ok,0.007529802765077398,358,7,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5288116620713844,0.04166842082509641,6.7111200377979054,1.903765857739115,True,ok,0.0087016723071679,365,0,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.43011842734878886,0.0489750564358059,3.77747112527551,1.3290547712640701,True,ok,0.00966339162627721,395,5,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.564080859371461,0.0751602929904472,4.2334483175802315,1.443016866060691,True,ok,0.008517587447103297,422,9,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5144684413820505,0.0521966030330241,5.070785487910357,1.623495734184823,True,ok,0.008408019991949784,426,9,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.6741256427019834,0.052954452890399774,8.581816208901849,2.149645570458146,True,ok,0.00896729955190945,427,1,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.48949250204022976,0.053104081528299346,4.511949037776298,1.506729219312888,True,ok,0.008839956378657313,461,6,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4182637072866783,0.0770282460357573,2.2711737295950507,0.8202967593586945,True,ok,0.009435636501648342,477,2,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5950295230466873,0.06334336917463096,5.58953743557691,1.7208965351880428,True,ok,0.007949794836242648,485,0,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.608747590109706,0.05795112160118331,6.394589409582848,1.8554522280568144,True,ok,0.008092285262256842,506,1,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.33337462406838314,0.06003705500127801,1.8511674160294833,0.6158164757625451,True,ok,0.008232133070236965,509,5,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5286961496551521,0.06256846857476685,4.467419852639802,1.4968110277987023,True,ok,0.006780673374817231,554,7,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5683725746837444,0.04712438676283238,6.855206101215948,1.9250083783852054,True,ok,0.010225662565396969,599,9,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.7213816172722727,0.033488507765360574,15.539403588374748,2.7433789650765394,True,ok,0.008463804666772176,600,6,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.49495705521432676,0.042827837502172034,5.720169422376596,1.7439984242496713,True,ok,0.008608506798861867,608,0,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.35519783272407945,0.037345292765076844,3.3783508182821316,1.2173876668363128,True,ok,0.008373346640199359,613,2,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.32748769016703594,0.05217430992819352,2.0555746182085417,0.7205554284281335,True,ok,0.009709819247950922,624,2,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5795235832361503,0.046328177587494676,7.249315665236145,1.9809070734095615,True,ok,0.009386284948319765,641,8,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.43704792277654647,0.08224742178473468,2.3223936101392324,0.8425983823204473,True,ok,0.009712896322957774,649,7,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.775251498487778,0.034180405180124274,17.58360916847856,2.866967170871859,True,ok,0.008301277438035421,695,1,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.651749300933443,0.057418310855143644,7.397938827195214,2.001201424546015,True,ok,0.008604859004644864,696,1,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5755593319330365,0.053494846395055445,6.192531933427939,1.8233440391590283,True,ok,0.00772381809019692,719,4,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.13169904067646712,0.06026670909756683,0.28779798291328973,-1.245496493193841,True,ok,0.008839861914706829,720,5,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4003575006895699,0.060550211661177855,2.647160496404464,0.9734875547292654,True,ok,0.007898674128380915,739,5,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.511105718234321,0.06241001749123712,4.185691107176822,1.431671829417829,True,ok,0.00803929160649096,759,9,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5346923467621673,0.05331225484733179,5.36266767377862,1.6794615516028115,True,ok,0.008088791715936785,773,9,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4234738655760884,0.03011965592090915,5.953923089189858,1.7840503450076097,True,ok,0.009920013483670855,801,3,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5513384324964137,0.05348974756844074,5.682847292533288,1.7374523910289659,True,ok,0.008470080936877733,813,9,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.7566328498965595,0.03717379960190277,15.400450738785553,2.7343967777435707,True,ok,0.009188682617111758,835,1,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4790783896250651,0.0619738048283823,3.7034373481073346,1.3092614013866626,True,ok,0.007649548644088562,874,9,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5466555297141895,0.07908587069171202,3.778579733059927,1.3293482070318157,True,ok,0.008387737709366214,904,0,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.403360556687694,0.06553275283624659,2.4827240066957192,0.9093563471848367,True,ok,0.00926141593589335,909,7,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.48997932377271364,0.039688077508723794,6.049165210181674,1.7999202807342343,True,ok,0.009836391335535877,916,4,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.3725967113068327,0.021945689983580062,6.325994278627816,1.8446672204612675,True,ok,0.010564164372522326,926,2,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5218500222580041,0.06136842716223636,4.437582293102318,1.490109699554045,True,ok,0.009625891825983324,973,6,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.568890164438635,0.05676946409316564,5.700882056309196,1.7406209095893774,True,ok,0.007954717836905403,1034,0,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5789722645189612,0.04798094733673581,6.986291469605207,1.943949867473251,True,ok,0.009742869625585382,1085,6,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.43701825245167136,0.0631037936790176,3.026520940204843,1.1074137552765504,True,ok,0.009889626709593294,1095,3,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.47793210174073464,0.06308089010240388,3.6210505828866126,1.286764200000105,True,ok,0.008563757041257022,1098,3,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.6395468919654377,0.0431702769510801,9.474579639276968,2.24861238473651,True,ok,0.007292267289983554,1105,9,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.37955746827763504,0.045405361174340436,3.172838360918965,1.1546265692672146,True,ok,0.007619301041806452,1112,4,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.7027291253302247,0.045602015408950314,10.829087687437141,2.3822358180774104,True,ok,0.008242933388799709,1199,6,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.43190212800167505,0.05356194130290909,3.4826864679425626,1.2478039695147798,True,ok,0.009616347128541253,1207,2,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.3770152547955513,0.04653637774849251,3.0543954907010127,1.116581697659358,True,ok,0.007891243856689708,1237,2,fec24f952537,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__additive_gaussian__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,additive_gaussian,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
