feature_dim,test_index,true_label,avg_std_all_testpoints_labels_for_d,avg_std_this_testpoint_all_labels,num_labels,noise_type,noise_probability,train_size,img_h,img_w,loss_name,activation,depth,width,used_num_noise_datasets,used_init_count_min,used_init_count_max,mean_label_0,mean_label_1,mean_label_2,mean_label_3,mean_label_4,mean_label_5,mean_label_6,mean_label_7,mean_label_8,mean_label_9,std_label_0,std_label_1,std_label_2,std_label_3,std_label_4,std_label_5,std_label_6,std_label_7,std_label_8,std_label_9
784,10,0,0.09545259482689572,0.0958384400039496,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.49110325972083957,-0.10860538773890582,0.15196530624292784,0.2388631462957709,0.028879382888786494,0.19392636586818854,0.0927879841560498,-0.008536221386864785,0.21631450336426494,-0.005732982950750737,0.09544419249415427,0.10022509081954313,0.10439181208732984,0.08947053084767022,0.09939819820123104,0.09606261519989448,0.09121252680188291,0.10673996098471289,0.08234691076743991,0.09309256183563734
784,11,6,0.09545259482689572,0.09556129264328493,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.25019084040354944,0.041447071157395834,0.16163225136604162,0.15630308260209858,0.1504874703232199,0.07272391861211507,0.20496929244324563,0.03969392194598914,0.18546733256708822,0.09334489491581915,0.08692067757580456,0.09415600065860487,0.10316152277625816,0.09267912052342245,0.09804093132763358,0.09556781494722652,0.10739254074449966,0.09639063655274914,0.0828963423843231,0.09840733894232727
784,12,9,0.09545259482689572,0.09853991380937173,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.04989096854813396,-0.07518794375751167,0.034186602396890524,0.027802227449137698,0.28835201951675105,0.1054992754589766,0.11994774594902989,0.24950149776786584,0.19482636763993655,0.40783589111547897,0.09594028693141998,0.10091047519703211,0.10828530653664102,0.10348783427882767,0.09663788072846437,0.09588361699331674,0.10405472542271536,0.09489845077398178,0.08609678094364531,0.09920378028767297
784,13,0,0.09545259482689572,0.09406736918344383,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.46231549516227105,-0.1681995052611456,0.09445704478677362,0.12798136979434643,0.09481023269426077,0.1654515778543427,0.12465739094512536,0.06682568829320372,0.20760907806269832,0.1705465421387926,0.09665680571423794,0.0885432801793677,0.09981413332990628,0.08931314070260468,0.08711411746613755,0.09522736630239985,0.09398942469196624,0.1010658262980107,0.08584960055047539,0.10309999659933194
784,14,1,0.09545259482689572,0.0958122410883289,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,-0.04840111901611089,0.5016738724652676,0.0776553120566532,0.16724266258534048,-0.02045196683704853,0.09225922381225975,0.11736683365749197,0.0924520569178276,0.21152490771934385,0.1264437182890252,0.09507069954012734,0.09972491363380766,0.09222038636717145,0.09596005773964938,0.09658300310192035,0.1048468011856089,0.08942114466503799,0.0964340223348962,0.08931166479595239,0.0985497175191174
784,15,5,0.09545259482689572,0.09518474364158074,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.23004406862892207,-0.009467314049601555,0.12343713629059497,0.27220855324529114,0.06552269692067056,0.18344325046427548,0.08248401540331544,0.03684531284775585,0.19252608741167931,0.05504517707088961,0.09338268795172001,0.09941788990981154,0.09545476553671,0.09755661197998665,0.10176424958487536,0.08947268323668675,0.09256505189202162,0.09829438349690253,0.08447039372753194,0.09946871909956093
784,16,9,0.09545259482689572,0.09615419968234948,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.12464811027981341,-0.16174703799653797,0.10215455367602413,0.07566448932886123,0.29761514048278337,0.04931315201055259,0.13530049755051732,0.20551717391051352,0.18462988195195787,0.32571801261603833,0.09701985937099057,0.09500789709590805,0.09372826723071494,0.09819496390265312,0.09932809290520145,0.09468185648470882,0.10244433666820547,0.10162041822630201,0.08532811549821294,0.0941881894405974
784,17,7,0.09545259482689572,0.09965954086670571,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.16553704346623271,-0.08404058950021864,0.03944496304262429,0.14903780430275948,0.1120067712357268,0.08675855442974717,0.09132949507003651,0.3651852235160769,0.12684568624384707,0.23845605425070965,0.10146530682757993,0.1019627019616047,0.10463243313046583,0.09405246904456536,0.09768742108490333,0.10729676344776762,0.09689635265806379,0.11394380301413728,0.08840345420771104,0.0902547032902582
784,18,3,0.09545259482689572,0.0943269592847501,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.10964637579768897,0.0784667417728342,0.11369630625098948,0.23810914678592232,0.07280785686243325,0.1596172037655488,0.22214036743063484,0.055917769277468325,0.18018159742094578,0.09995864040963352,0.08456006943680446,0.08619695900714215,0.08570359724775777,0.10135028272945186,0.08702747797651168,0.10116755452884015,0.1010716983455525,0.10202920988556333,0.09108343218452486,0.10307931150535223
784,19,4,0.09545259482689572,0.09825575770193379,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.03999489195831119,-0.11045629884954543,0.07655594502110036,0.10967665070481594,0.36594587301090364,0.09980050276732069,0.11222881732787941,0.12287094379682094,0.16449659154843535,0.33580889523774393,0.1006838749492986,0.09737212047213901,0.099408399192909,0.09446014413671462,0.09415026987511883,0.0950007287921478,0.09390603260533656,0.09591018270567576,0.10687330347614299,0.10479252081385472
784,20,9,0.09545259482689572,0.09573739456286258,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.0610292653981596,0.10647301402129232,-0.004752597819082437,0.122871184351854,0.16693472412973645,0.15014349740743638,0.0319075286705047,0.27878536811564114,0.21580081934574996,0.30033321039099253,0.08921284894681848,0.09256445902621423,0.10577121531766247,0.10493756522815616,0.0948059011334397,0.1022379231838951,0.08861769922354566,0.09410903538294232,0.08589628510250076,0.0992210130834509
784,21,6,0.09545259482689572,0.09607601135212088,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.12845948739815505,-0.0797094677845016,0.12250684587378056,0.19834057483077047,0.15389357202872633,0.16449916510004559,0.36962215448915964,-0.02096977208089084,0.17434181278105826,0.1503072837009094,0.09769426229338501,0.08915818882060678,0.09856210390088616,0.09895612415693482,0.08908373226859131,0.09188937233271154,0.09696994609349525,0.10498314123200196,0.09714366544638481,0.09631957697621119
784,22,6,0.09545259482689572,0.09689770844374641,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.13289782325737184,0.12103714110190049,0.1520466988021508,0.07401274336874482,0.208701316267252,0.0024521558051928873,0.23089160466939204,0.10382383074145761,0.13590670678298922,0.1432836566548794,0.09678765916895278,0.09041036665632081,0.10091049335054351,0.10449722111269495,0.09873481414590936,0.09120883006879402,0.09166360357462713,0.10696871259275434,0.08586912406201623,0.10192625970485093
784,23,5,0.09545259482689572,0.09552789703210013,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.1633487091446295,-0.001419821678660808,0.04269028116296975,0.16842913980036972,0.1014138740533963,0.2225751460213215,0.18241231802478436,0.024458866097964348,0.2435374215831981,0.1635306109599769,0.09859954131968186,0.09064347031016176,0.10089240923309344,0.0931881873867895,0.0965488719059355,0.09688414393769346,0.09328292840090988,0.10169810948286329,0.09163804811667893,0.09190326022719368
784,24,4,0.09545259482689572,0.09425736776420754,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.053765639086253945,-0.08243867301475255,0.12298270776495336,0.095982613708824,0.33981866807304323,0.05319705964531749,0.10661402481608094,0.18171288941986866,0.1316800729930402,0.2872827823776753,0.10036854690676007,0.09720819247794663,0.10268251828707156,0.09002002434749508,0.09438505927315777,0.10419699462484597,0.07770712542156723,0.08173449405834445,0.0975163324939447,0.09675438975094192
784,25,0,0.09545259482689572,0.09398109915963278,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.47115358560346077,-0.12236726352572443,0.14850193224288527,0.08491575068887322,0.10631886395532637,0.17265129504632204,0.21753902965784072,0.07085389512218532,0.17221982118766765,0.0974634168948978,0.0991818549538583,0.09785846711528806,0.10107186694086333,0.08844070066405307,0.09476930672015965,0.09434042585506223,0.09341842146346543,0.10037468673591447,0.08391197841480243,0.08644328273286077
784,26,7,0.09545259482689572,0.09610524914182114,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.10731222678814081,-0.08420275136455892,0.04656567189190538,0.12567302439920605,0.17400859465356916,0.0944308702936396,0.06664060316327959,0.3176368030924349,0.09632324562035505,0.26970484020002183,0.0890729443970768,0.09592790638336539,0.10283231912392184,0.09870926550867255,0.09800978698605013,0.09856948022786159,0.09918932288524882,0.09647635603423804,0.09264554951506293,0.08961956035671334
784,27,4,0.09545259482689572,0.09440178285940791,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.12721651335153727,-0.1826735346708447,0.07435478545445949,0.0564128787657246,0.3767154815858229,0.10667819047905505,0.1772221046178602,0.1321148173380642,0.17285432081157345,0.3221688379915432,0.10201973704987347,0.10357929124906373,0.10173392801660285,0.09536011630773171,0.0919942361460538,0.09352823642357667,0.08738063758723298,0.09392059348176558,0.08128334850331528,0.09321770382886305
784,28,0,0.09545259482689572,0.09519402395713442,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.41167901271488516,-0.12875174532597883,0.12155984964035449,0.2351940136896447,0.01833897527027876,0.19612858192343258,0.15840583244198933,0.06854119090456515,0.22220888777822256,0.11403434083983303,0.09791308838654572,0.0874222646828291,0.10959950245878253,0.0808584635802801,0.0917425967002823,0.09190898005460772,0.10709884925558871,0.11005400301307812,0.07983662064695142,0.09550587079239849
784,29,1,0.09545259482689572,0.0942748282499436,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,-0.01484436252713203,0.3456792779280801,0.0528899077377282,0.1604905798900872,0.028891222531907266,0.13010700477380305,0.14764049596898263,0.10892316732741895,0.21198183956742286,0.11498580040596426,0.08469759808217356,0.09305958442026023,0.09386992392569023,0.10570801830241228,0.08848805604345265,0.09682951487661631,0.0959786822109144,0.08573697744435094,0.1027304697878831,0.09564945740568226
784,30,3,0.09545259482689572,0.09451963566315937,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.08310292484518138,0.11395922742225226,0.006867942267097529,0.32669746674317873,0.010855079287663107,0.19489624799601732,0.10854880027566105,0.14891776083922015,0.2028963095415385,0.15488293567672368,0.08643373459265191,0.09799716462952685,0.09912511418262172,0.09498567650984793,0.08951819011081351,0.09773243337619539,0.08794955307257046,0.10375750205872637,0.09828379676889375,0.08941319132974578
784,31,1,0.09545259482689572,0.0918666920838914,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,-0.02684336773026735,0.3043784996708854,0.05452575899660589,0.16466262782737615,0.05174023096170277,0.10701720776036383,0.11409590829722578,0.11848399049323052,0.20105475585814567,0.1660788163729012,0.08881221059688937,0.08707427942747963,0.0998497056150752,0.08955132933995286,0.0851121284545434,0.09372458689436708,0.09575740082528406,0.09409281691670941,0.08380581117611818,0.10088665159249474
784,32,3,0.09545259482689572,0.09525296153418204,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.06720949254930021,0.04791374021489174,0.040188652432523675,0.3614637247687205,0.08900708306021989,0.23906173887103793,0.10668517042323945,0.014663885707035662,0.2261437393287197,0.13906795331463212,0.10180341174337425,0.07916132052633733,0.0976205188407518,0.0949233192514957,0.09654512617677151,0.09485056701845834,0.09547761620580769,0.10403983970287577,0.09257333112067241,0.09553456475527565
784,33,4,0.09545259482689572,0.09449319996789801,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.3524979765042663,-0.11589532271958891,0.18055912016704684,-0.01284187515918166,0.19530723940115408,0.10260523645952346,0.2903281578803435,0.03225072350073606,0.11279856493044643,0.11601764600351458,0.08789968188316931,0.09602319401009728,0.0902582511653707,0.09035477205768956,0.09014190516297406,0.10571534255382321,0.098105110838905,0.10376721154537691,0.08857176994077823,0.09409476052079584
784,34,7,0.09545259482689572,0.09535431546987598,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.07440587592869999,0.07800636097788809,0.17388436380494388,0.08558512724842877,0.12455729822348799,0.07453249638294802,0.027375006878748533,0.2901834290372209,0.23845562535617496,0.2102904849206098,0.09325112874968053,0.08655056351825527,0.10237587900750232,0.09575030565966616,0.09868195445252494,0.11059166017331225,0.0930357139704282,0.08904836043310851,0.07651761301858684,0.10773997571569484
784,35,2,0.09545259482689572,0.09603893441188269,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.23436476915050292,-0.028266810647211985,0.3115737705929205,0.16353061155881732,0.04649596283771097,0.13098607165925202,0.18366218752274288,0.07653601723164323,0.1942744644274936,-0.0030242273071780816,0.1060377762474186,0.09359857648412687,0.09602830737379117,0.09662944545596733,0.08973217685556142,0.08820529114940989,0.09089749344584895,0.10643939048166197,0.09846123037373784,0.09435965625130294
784,36,7,0.09545259482689572,0.09802790532670592,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.08880725495889784,-0.08142919595353305,0.10917912419047207,0.12644025254156444,0.14444861064944417,0.07242744579399005,0.0824264314994216,0.35193290778994557,0.14911888916324828,0.290056579483673,0.09725883346943408,0.10302761004431397,0.09337423341624018,0.09381510242887121,0.09870062932096392,0.09812750315168677,0.09797801149651025,0.1132600660530822,0.0902066122852442,0.09453045160071244
784,37,1,0.09545259482689572,0.0951643553331861,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,-0.05937892814027148,0.4383173782061784,0.041550171811133615,0.13824098885059358,0.028483086278196422,0.11132500792201609,0.11531799815502014,0.117196251956746,0.21627235570456838,0.15684573366958648,0.09151993222261837,0.09686657829263862,0.09297412203524998,0.10083451910855382,0.08938024550758945,0.10311800571154799,0.10050454661878154,0.08598480796170586,0.09552135861255229,0.09493943726062308
784,38,2,0.09545259482689572,0.09249753896128518,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.2072487351195887,0.1670596009604633,0.19067965685576205,0.2707061343370005,-0.0875954312775284,0.15057167977467184,0.18631173319183286,-0.03076566048711539,0.2501677611982449,0.004104495257139205,0.08423414152697045,0.09413345893111441,0.09198982904186069,0.09130902154488627,0.0928124801467985,0.09609579640545454,0.08920535221824077,0.10174530147619812,0.08654605134590644,0.0969039569754215
784,39,1,0.09545259482689572,0.09686391576296012,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,-0.04723843131586907,0.5177430531606078,0.059102170734666296,0.1654775117281825,-0.029429237068630754,0.11912991781998424,0.11981536343228072,0.05935085604712368,0.26674452531524007,0.1182874705698341,0.10303843670397433,0.10078080358441178,0.09948236489975534,0.09592403243163317,0.0912833199233582,0.10679679749625855,0.09848536343856172,0.08756545989751037,0.09619776886697878,0.08908481038715896
784,40,1,0.09545259482689572,0.09673316775943021,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,-0.03350706103723497,0.47616166790574793,0.08148669172357766,0.13462598463613543,0.010617665774188934,0.07789328748825936,0.10687216340471056,0.08639567998703565,0.1694775338238105,0.09389622819470243,0.09718281106662888,0.0997826646597864,0.09941607675674198,0.09524777320046762,0.09212081138497172,0.10220998937665746,0.09011238505539046,0.09905941214979094,0.0838316025664584,0.10836815137740821
784,41,7,0.09545259482689572,0.09956285913300464,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.033442870683036745,0.006399473676458001,0.08174570858944208,0.07879902690695596,0.1452858278062195,0.055978954283520566,0.08753441899921745,0.35286804625950763,0.13342437674105162,0.3238862915923819,0.09250994299441367,0.10482743774181282,0.10129569440885387,0.10001668942898441,0.09712088649424407,0.10942094287971736,0.09824642267234486,0.10081659880770848,0.08857210421291366,0.10280187168905322
784,42,4,0.09545259482689572,0.09770070791280713,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,-0.054352104373276235,0.06569012365769597,0.10596316794026645,0.10738648086180913,0.33781395980715745,0.0406304708076641,0.04876593715883793,0.1874444234981202,0.20999374166503532,0.332265401695855,0.10529266805725729,0.09667945022456664,0.09716532346123237,0.09541754002962834,0.09291153721112236,0.10054190541859025,0.10193699444759624,0.09658771591095805,0.08448516811819247,0.10598877624892743
784,43,2,0.09545259482689572,0.09696139431163373,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.07473766233725476,0.23774289075983696,0.22812294319551443,0.10191696811188013,0.08935823106206955,0.07821852668467906,0.1709723854735494,-0.03270259374193847,0.2028864711867647,0.055177939121611425,0.10271646550307809,0.08484308599573566,0.10269363231661408,0.0940027095307369,0.09770521031366751,0.09838144611486024,0.0926416521441616,0.10188091260663754,0.09069970802091669,0.10404912056992904
784,44,3,0.09545259482689572,0.09621639432627113,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.028818031731527305,0.14920404141023755,0.10079483585432175,0.26709430931415407,0.037989829235710225,0.15636678279843177,0.18591042995266624,0.09050186901632694,0.19465817882772538,0.12447250160668044,0.09414033798334187,0.08950959364964728,0.09088835939041007,0.10425291006566727,0.094651305486518,0.09256072969227995,0.10018426103228076,0.10339961938794388,0.08683228535181355,0.1057445412228087
784,45,5,0.09545259482689572,0.09736063054541416,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.20023067427147181,-0.06679903785418718,0.058321669207885875,0.3241284722583368,0.03627072506491094,0.2641436155270785,0.15357317690178754,-0.023102108666207644,0.27063075846992446,0.10261949276924132,0.09778726623838913,0.10082136263994028,0.10834385955825099,0.0938869399996348,0.09838456902229499,0.09623049907413378,0.09718541068546899,0.09655968002114464,0.0916036037563975,0.09280311445848653
784,46,1,0.09545259482689572,0.09314400951403906,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,-0.02502296120021492,0.16374969515018173,0.10595890540815893,0.21186274687387044,0.0955838672267273,0.11970515593234449,0.15514366281591355,0.11732024105452002,0.19700360696390282,0.17288544422108687,0.08599994303088832,0.09352447355323291,0.08505885786038617,0.10029027280732332,0.08728596874644722,0.09477419380055686,0.0943935445561746,0.10004093766572957,0.09391634897884292,0.09615555414080877
784,47,2,0.09545259482689572,0.09848396043059358,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.031450171840377156,0.06891550709865993,0.2838260084195063,0.08619647096190607,0.1769549724310636,0.038266660325229164,0.2210064474642276,0.08720091905351728,0.1388921455992386,0.16371442438755182,0.10932370926764835,0.09776091441991615,0.10334512346132453,0.10703219813941553,0.09837663146102539,0.09736032459859174,0.09288465658711692,0.0881218738608656,0.08764315238762117,0.1029910201224105
784,48,4,0.09545259482689572,0.09463718034095038,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.09861437434423716,-0.13255927034560594,0.02367641356214881,0.13947696790937333,0.34696964306477446,0.13246518404036758,0.10328575966693462,0.16321664439607406,0.22742254389636207,0.3491210432695226,0.09662751536682467,0.09534623270410458,0.09229671617132187,0.09265092354321093,0.09938912284362254,0.09361037496723482,0.09233752282827504,0.09402500201054843,0.09011680568759614,0.09997158728676477
784,49,4,0.09545259482689572,0.09666742599646264,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.11041995282564315,-0.1548594853198156,0.15250984518136823,0.0640803294107318,0.3755142714222894,0.027513398220762614,0.1746489052413963,0.15387452661525458,0.1341428396021947,0.2505279706958681,0.0935432813824467,0.10270621248126767,0.10257926565783207,0.10607905746960745,0.09977555429101083,0.09335421020307468,0.08829284601272754,0.09275148958115112,0.08387966614675738,0.10371267673875087
784,50,6,0.09545259482689572,0.09733476129730997,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.15114687326410783,-0.013954007942229509,0.11555467023607345,0.1733080480806529,0.07237133148871361,0.17924274522997435,0.37480997461080556,-0.005967294360511009,0.18553619788587095,0.10755280102742841,0.10139988042047979,0.09892446733265532,0.09747432746318012,0.09716891128269968,0.0930904233512349,0.09593301849320154,0.09686252892848222,0.10540902539598115,0.09582178442384674,0.09126324588133825
784,51,3,0.09545259482689572,0.09457973218572169,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.18113846776168793,0.03254047862347214,0.09320638917107138,0.2800550721213222,0.08129868844617158,0.18085040620435022,0.15937982636131343,0.0780922218579799,0.18171645138878378,0.15645749296247957,0.08622405153306381,0.09325713521393707,0.09356793179350288,0.09286980239150287,0.08069550288978002,0.10657423183156765,0.10115594312441428,0.10759074591072734,0.090406692558218,0.09345528461050295
784,52,5,0.09545259482689572,0.09439537922806765,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.21331116355955598,-0.021769327064976095,-0.015392834849655625,0.13637296342477206,0.19139820594619963,0.23036319263838234,0.13141278988309202,0.10072966591268781,0.17368226168304673,0.22545224474184214,0.09623833158899317,0.09463606238598316,0.10788253533704932,0.08256811045992607,0.08012574559868542,0.09331126787762348,0.10342575500260875,0.102663555597776,0.09065617727740313,0.09244625115462805
784,53,5,0.09545259482689572,0.0975978670049176,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.2170296654533594,-0.027143552272580588,0.08499924782384184,0.251255581503734,0.11643115524388853,0.1800197322200984,0.09492267405241722,0.024341573836281903,0.19580247731786224,0.09969475284311921,0.10784457558861421,0.09579014681583169,0.09074913227474524,0.08625523394603365,0.09844549654842571,0.10523886984435,0.09145007026985869,0.09686112828946566,0.09609555451621962,0.10724846195563152
784,54,6,0.09545259482689572,0.09661359451077325,10,additive_gaussian,0.98,10000,28,28,mse,erf,3,2048,100,10,10,0.17941502243932334,0.040326575588434936,0.2132740960307419,0.13450682002399117,0.14524984469357882,0.04583489224547519,0.20830689580552275,0.07513955566566438,0.1536608151998371,0.10643311859108508,0.09984005590980945,0.08811067832950825,0.10439620632354307,0.09281487848614461,0.089121216693812,0.09685381216996404,0.09481244571643348,0.09896768845522835,0.092630637282486,0.1085883257408032
