signal_mean,dataset_variance,snr,log_snr,valid_log,status,estimated_init_variance_in_dataset_mean,test_index,true_label,group_id,folder,dataset,noise_type,p,N,d,d_label,K,M,output,log_Nd
0.6428079520596657,0.039044365033293456,10.582885978009902,2.359238165982858,True,ok,0.007225176472978695,308,4,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5013558756001294,0.042842976727387135,5.866952606915696,1.7693353520034256,True,ok,0.006852421915081283,314,1,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.3409971337963361,0.03774072492626166,3.08099660206591,1.1252531167466429,True,ok,0.009694653243553848,318,2,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.6241930173197761,0.04018364998276145,9.695906744108852,2.2717038113051333,True,ok,0.007368707419661012,342,1,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.39396098881028585,0.06568986984866755,2.3626970347472285,0.8598037778593024,True,ok,0.009204230893116509,346,0,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5226365517312661,0.039146394111958714,6.9776277330765675,1.942708992685225,True,ok,0.007866564084584391,353,6,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.32699865142581985,0.0799485884510422,1.3374609871915872,0.290773030907729,True,ok,0.007314489381776877,358,7,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4253243555256631,0.033072730544267175,5.469787478272731,1.6992397634437897,True,ok,0.00873266914189797,365,0,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.43123918095370745,0.05200658277895048,3.575840235072975,1.2742001793202054,True,ok,0.008846372463180123,395,5,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5155982820084319,0.021670178392733632,12.267623440478348,2.506963551330183,True,ok,0.008691005540330414,422,9,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5012278915685601,0.03811491825775858,6.591366603157401,1.8857607023045713,True,ok,0.007681339830632643,426,9,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5091454914433414,0.03171400002932995,8.173965164196876,2.1009541233513644,True,ok,0.008113440233359774,427,1,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.36803836036939175,0.041769359862411023,3.2428611582646276,1.17645601366266,True,ok,0.009816419972965082,461,6,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.40254259971086864,0.05652357980619287,2.8667778144552525,1.0531886863241093,True,ok,0.009053977379848392,477,2,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.48944144951645274,0.05897118669029883,4.062203017260538,1.4017254415401088,True,ok,0.008777395810813474,485,0,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.47186799559742204,0.06638498048840369,3.354062976760586,1.210172439837913,True,ok,0.008039752815700149,506,1,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.37026196614839135,0.043487919729531345,3.152459911366515,1.1481830723181972,True,ok,0.007728990120228654,509,5,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4766417976631783,0.049593173639694434,4.581021673066415,1.5219220459709981,True,ok,0.008045746300626346,554,7,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5306003982457332,0.029681290546390383,9.485328213020344,2.249746206164187,True,ok,0.009834986534659227,599,9,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.437976676322287,0.04145087141697474,4.6277330836466515,1.5320671334345537,True,ok,0.009649285575323616,600,6,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4744961796654389,0.03735214194945932,6.0276763999702965,1.7963615965048108,True,ok,0.009793516470854555,608,0,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.21670010047033425,0.036977445867405166,1.2699344814739155,0.23896530974910357,True,ok,0.006907083901280348,613,2,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.2704097001033369,0.034325159018835115,2.1302568728043756,0.7562425700107722,True,ok,0.00945922207266228,624,2,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5927707978477701,0.05361758156356058,6.553395519425737,1.8799833152366723,True,ok,0.008677185350596795,641,8,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.404953829892911,0.03847955884611319,4.261680987579748,1.4496636804713685,True,ok,0.008375425320163835,649,7,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5906137144286185,0.05414621547415033,6.442270371374345,1.8628810201267576,True,ok,0.010230310795831829,695,1,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4271704874653369,0.05472406141198286,3.334449612349447,1.204307631969738,True,ok,0.008811101393725446,696,1,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.46709339897730395,0.03785212194138222,5.763910506946968,1.751616151810457,True,ok,0.007400795074191026,719,4,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.1375393597362563,0.02559253262173956,0.7391638708155919,-0.30223563591029423,True,ok,0.007606939290294467,720,5,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5106543461652473,0.0372247936673229,7.005219789475059,1.9466555553816989,True,ok,0.0071519213347117,739,5,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4963457059580832,0.045474873781327585,5.417476494991072,1.6896301157001965,True,ok,0.006639543896246614,759,9,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5552704275678844,0.03064236103635623,10.062059100654894,2.3087718257007435,True,ok,0.008672026986267426,773,9,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.49486066632438447,0.026064400813637773,9.395461680702846,2.240226772765319,True,ok,0.009134596305335679,801,3,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5277092754095792,0.04568640088306027,6.095404189664623,1.8075350756917756,True,ok,0.007423978495362388,813,9,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5557821810524911,0.053970466965924294,5.723386328498741,1.7445606456914877,True,ok,0.00910282758248468,835,1,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.41824700698256495,0.056053893168624316,3.1207566319013433,1.1380754826453292,True,ok,0.007699582304549907,874,9,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.44999560976400976,0.028110578279423606,7.203553295632702,1.9745744175667006,True,ok,0.008497145745737962,904,0,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.29606491342536173,0.03514758264611093,2.493896489102242,0.9138463424279033,True,ok,0.01115164244017657,909,7,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4702136307489127,0.02265968411791815,9.757455461051165,2.278031655476119,True,ok,0.00907143103094421,916,4,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.40461641668458465,0.055641205279816426,2.942323837655257,1.079199690103622,True,ok,0.009939978925991846,926,2,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.2637942505348474,0.03041776968995409,2.2877221875417146,0.82755664461639,True,ok,0.009903041424782471,973,6,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5228042776603251,0.054546783318216274,5.010823665722113,1.611600305919613,True,ok,0.008649102375853961,1034,0,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.4675071153137833,0.04164459454606982,5.248289850132346,1.6579022807058779,True,ok,0.010035502871035199,1085,6,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.47151358461589543,0.035757001684364964,6.217665072699443,1.8273944460332863,True,ok,0.010486784300450119,1095,3,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.531234614837449,0.06936813942804539,4.068297323935372,1.403224563995169,True,ok,0.008442160034551897,1098,3,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.6614125514286571,0.04085296789253273,10.708317798064503,2.3710208037818172,True,ok,0.008829474443403764,1105,9,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.401352762269089,0.031120770578955827,5.176094189966957,1.6440507544764122,True,ok,0.007555321825641702,1112,4,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.5167281539295799,0.03803088995043371,7.020818745274371,1.94887984161789,True,ok,0.00908006697474483,1199,6,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.47478507464751596,0.0629136931685496,3.5830175555602994,1.2762053379927278,True,ok,0.008507250998228934,1207,2,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.38958310237154364,0.021560162793060483,7.039603323509604,1.9515518224900643,True,ok,0.007840883908000668,1237,2,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.6452042850386353,0.05804885427797791,7.171348592665413,1.9700937251630077,True,ok,0.009271710733925995,1238,1,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
0.3568146049091592,0.04621991973351221,2.7545842357698254,1.0132665186101906,True,ok,0.008180546633592233,1262,2,aed5009ee475,/data2/jt577/2026/papers/noisy_networks/06.2026/fig3/trained_mlp_nested_ensembles/mlp_ensemble__dataset=mnist__replacement__p=0.97__N=1000__d=28x28__loss=mse__act=erf__L=3__width=2048__noiseK=20__initM=10__models=200,mnist,replacement,0.97,1000,784,28x28,20,10,true_class,13.572164299332545
